,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
31,1,In,Assessed,0.0,M2016008274-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-163204.2119736,-152624.4875902399,0.0,10579.724383360095,-152624.4875902399,2016
32,1,In,Assessed,0.0,M2016008274-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,163204.00992,106071.48551781406,0.0,-57132.524402185954,106071.48551781406,2016
33,1,In,Assessed,0.0,M2016009099-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1699111.26,2077243.657772543,1645043.3297259524,378132.3977725429,432200.32804659056,2016
34,1,In,Assessed,0.0,M2016009099-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,118134.317924,107489.62790044957,114375.13027404762,-10644.690023550429,-6885.50237359805,2016
35,1,In,Assessed,0.0,M2016009373-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-7423.4906200000005,-2713.411943321145,-7187.273014750702,4710.078676678855,4473.861071429557,2016
36,1,In,Assessed,0.0,M2016009373-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,27899.24501,25385.33694127442,27011.483014750702,-2513.9080687255773,-1626.1460734762804,2016
37,1,In,Assessed,0.0,M2016009970-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-8113.818885492864,-1157.5048840764648,-1424.1839985836023,2016
38,1,In,Assessed,0.0,M2016009970-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-23537.472,-29583.975047220232,-22788.476869794547,-6046.503047220231,-6795.498177425685,2016
39,1,In,Assessed,0.0,M2016009970-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,205952.88,251787.1100330355,199399.17261070228,45834.23003303551,52387.93742233323,2016
40,1,In,Assessed,0.0,M2016009970-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-10262.196,-11841.673072179681,-9935.63863524928,-1579.4770721796813,-1906.034436930402,2016
41,1,In,Assessed,0.0,M2016009970-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,35493.12235,32294.955280319533,34363.68177983442,-3198.167069680465,-2068.726499514887,2016
42,1,In,Assessed,0.0,M2016012157-0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,35617.855,219704.61256368246,34484.5,184086.75756368245,185220.11256368246,2016
43,1,In,Assessed,0.0,M2016012598-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-3821.56026,-1396.8452015913588,-3699.952560677329,2424.715058408641,2303.1073590859705,2016
44,1,In,Assessed,0.0,M2016012598-0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,44799.891359999994,64748.7906192503,43374.29256067733,19948.899259250305,21374.49805857297,2016
45,1,In,Assessed,0.0,M2016012904-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,2311871.296,2500250.0441546883,2238306.590057766,188378.74815468816,261943.45409692219,2016
46,1,In,Assessed,0.0,M2016012904-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,763102.7346180001,713634.5468131853,738820.4882952844,-49468.18780481478,-25185.941482099122,2016
47,1,In,Assessed,0.0,M2016012904-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-214427.98428099998,-195106.59262142808,-207604.79665947863,19321.391659571906,12498.20403805055,2016
48,1,In,Assessed,0.0,M2016012904-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,487477.9183680001,316827.4295697247,471966.1683064282,-170650.48879827536,-155138.73873670347,2016
49,1,In,Assessed,0.0,M2016014081-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-25141.494000000006,-28614.0086522294,-24341.45916541232,-3472.5146522293944,-4272.549486817079,2016
50,1,In,Assessed,0.0,M2016014081-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-117687.36000000002,-147919.87523610116,-113942.39609329418,-30232.515236101142,-33977.47914280697,2016
51,1,In,Assessed,0.0,M2016014081-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,456038.52,557528.6007874358,441526.7848615149,101490.08078743576,116001.81592592085,2016
52,1,In,Assessed,0.0,M2016014081-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,18159.2719,16523.000375977434,17581.420397191563,-1636.2715240225662,-1058.4200212141295,2016
53,1,In,Assessed,0.0,M2016015785-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,117620.596646,42992.32639426645,113877.9147970457,-74628.27025173356,-70885.58840277925,2016
54,1,In,Assessed,0.0,M2016015785-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,30112.234110000005,28160.206441115155,29154.064237982166,-1952.0276688848498,-993.8577968670106,2016
55,1,In,Assessed,0.0,M2016015785-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-55319.745579,-50335.06750900035,-53559.473878538985,4984.6780699996525,3224.4063695386358,2016
56,1,In,Assessed,0.0,M2016015785-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,295506.58032,192059.1410112801,286103.57484351116,-103447.43930871991,-94044.43383223107,2016
57,1,In,Assessed,0.0,M2016016383-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-8113.8200000000015,-1157.5048840764648,-1424.1828840764647,2016
58,1,In,Assessed,0.0,M2016016383-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,35306.208,44375.96257083035,34182.72,9069.754570830351,10193.242570830349,2016
59,1,In,Assessed,0.0,M2016017512-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-30748.186,-11238.984380620128,-29769.972257344736,19509.201619379874,18530.98787672461,2016
60,1,In,Assessed,0.0,M2016017512-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,86351.32800000001,56122.479109954525,83604.17225734473,-30228.848890045483,-27481.693147390208,2016
61,1,In,Assessed,0.0,M2016017543-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4190.249000000001,4769.001442038233,4056.91,578.7524420382324,712.0914420382333,2016
62,1,In,Assessed,0.0,M2016017548-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4190.249000000001,4769.001442038233,4056.91,578.7524420382324,712.0914420382333,2016
63,1,In,Assessed,0.0,M2017000058-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-34363.294154,-12560.367829941608,-34363.2049981714,21802.926324058397,21802.837168229795,2016
64,1,In,Assessed,0.0,M2017000058-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,129145.440067,117508.57449206497,129145.10499817139,-11636.86557493503,-11636.530506106414,2016
65,1,In,Assessed,0.0,M2017000995-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-3079.2111980000004,-1125.5040072592442,-3079.204842130929,1953.7071907407562,1953.700834871685,2016
66,1,In,Assessed,0.0,M2017000995-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,11572.408728999999,10529.657512327438,11572.38484213093,-1042.751216672561,-1042.7273298034925,2016
67,1,In,Assessed,0.0,M2017001141-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-5776.26637,-2111.3234943593525,-5776.252678288431,3664.942875640648,3664.929183929078,2016
68,1,In,Assessed,0.0,M2017001141-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,21708.584135,19752.49590400939,21708.53267828843,-1956.088230990612,-1956.0367742790404,2016
69,1,In,Assessed,0.0,M2017001142-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-22911.791168000003,-8374.648932759226,-22911.731529928078,14537.142235240777,14537.082597168852,2016
70,1,In,Assessed,0.0,M2017001142-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,86107.965664,78349.06360099846,86107.74152992808,-7758.902063001544,-7758.677928929625,2016
71,1,In,Assessed,0.0,M2017003412-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-8380.49689016237,-1157.5048840764648,-1157.5059939140956,2016
72,1,In,Assessed,0.0,M2017003412-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,342028.89,418146.45059057686,342028.84470477613,76117.56059057685,76117.60588580073,2016
73,1,In,Assessed,0.0,M2017003412-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-15393.294,-17762.509608269524,-15393.291961450865,-2369.2156082695237,-2369.217646818659,2016
74,1,In,Assessed,0.0,M2017003412-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,25455.997518,23162.242345233823,25455.994146837093,-2293.7551727661776,-2293.75180160327,2016
75,1,In,Collected,0.0,M2014007576-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,176531.04,221879.81285415174,4170.854271553597,45348.77285415173,217708.95858259813,2016
76,1,In,Collected,0.0,M2014007576-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-176530.61675088003,-165087.00725169014,-4170.844271553597,11443.609499189886,-160916.16298013655,2016
77,1,In,Collected,0.0,M2014009507-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-6132.459325888401,-1157.5048840764648,-3405.5435581880656,2016
78,1,In,Collected,0.0,M2014009507-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,88265.52,110939.90642707587,64588.60932588839,22674.386427075864,46351.297101187476,2016
79,1,In,Collected,0.0,M2015002065-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2016
80,1,In,Collected,0.0,M2015002065-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,2016
81,1,In,Collected,0.0,M2015002065-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,2016
82,1,In,Collected,0.0,M2015009218-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,35494.7731929,32296.457371262804,29220.070000000007,-3198.3158216371958,3076.3873712627974,2016
83,1,In,Collected,0.0,M2015010860-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2016
84,1,In,Collected,0.0,M2015010860-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,2016
85,1,In,Collected,0.0,M2015011103-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2016
86,1,In,Collected,0.0,M2015011352-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2016
87,1,In,Collected,0.0,M2015014124-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,14710.92,13902.85166153519,12172.153478206763,-808.068338464811,1730.6981833284262,2016
88,1,In,Collected,0.0,M2015014124-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1124694.144,1216337.859318497,930597.7965217932,91643.7153184968,285740.06279670366,2016
89,1,In,Collected,0.0,M2015015919-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-6899.0144212836,-1157.5048840764648,-2638.988462792866,2016
90,1,In,Collected,0.0,M2015015919-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,35306.208,44375.96257083035,29064.8644212836,9069.754570830351,15311.09814954675,2016
91,1,In,Collected,0.0,M2016001738-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-7302.453270340651,-1157.5048840764648,-2235.549613735815,2016
92,1,In,Collected,0.0,M2016001738-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-229490.352,-288443.75671039725,-199969.33016081227,-58953.40471039724,-88474.42654958498,2016
93,1,In,Collected,0.0,M2016001738-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,323640.24,395665.4586233416,282008.02971396595,72025.21862334159,113657.42890937562,2016
94,1,In,Collected,0.0,M2016001738-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-10262.196,-11841.673072179681,-8942.094699035395,-1579.4770721796813,-2899.578373144286,2016
95,1,In,Collected,0.0,M2016001738-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-69483.46809600001,-64979.19744779769,-60545.301583777655,4504.27064820232,-4433.895864020036,2016
96,1,In,Collected,0.0,M2016001899-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,11033.189999999999,10427.138746151391,13413.109999999997,-606.0512538486073,-2985.9712538486056,2016
97,1,In,Collected,0.0,M2016002781-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-11471.327280000001,-10727.697691853393,-9995.702101784533,743.6295881466085,-731.9955900688601,2016
98,1,In,Collected,0.0,M2016002781-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,26488.518000000004,9827.6006945726,23081.142101784535,-16660.917305427403,-13253.541407211935,2016
99,1,In,Collected,0.0,M2016002966-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,69480.73682760002,64976.643234061536,60542.78,-4504.093593538484,4433.863234061537,2016
100,1,In,Collected,0.0,M2016003334-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-10542.235200000001,-3853.366073355472,-9186.098411490097,6688.869126644529,5332.732338134625,2016
101,1,In,Collected,0.0,M2016003334-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,113197.41883800001,105859.38829496758,98635.87841149009,-7338.030543032437,7223.5098834774835,2016
102,1,In,Collected,0.0,M2016003740-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-10420.1203848,-9481.198033924507,-9079.68082502993,938.9223508754931,-401.5172088945783,2016
103,1,In,Collected,0.0,M2016003740-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,22214.08,6698.040734503166,19356.47082502993,-15516.039265496835,-12658.430090526763,2016
104,1,In,Collected,0.0,M2016003781-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,5131.098,5920.836536089841,877.0,789.7385360898406,5043.836536089841,2016
105,1,In,Collected,0.0,M2016004645-0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,20237.786058,10297.484603606805,19593.78,-9940.301454393197,-9296.295396393194,2016
106,1,In,Collected,0.0,M2016004675-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,460812.184,498360.6506929952,446148.55999999994,37548.46669299516,52212.09069299523,2016
107,1,In,Collected,0.0,M2016005126-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2016
108,1,In,Collected,0.0,M2016005451-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,4612.227900000001,1685.847657093019,4465.4400000000005,-2926.380242906982,-2779.5923429069817,2016
109,1,In,Collected,0.0,M2016005462-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-8113.820000000007,-1157.5048840764648,-1424.1828840764592,2016
110,1,In,Collected,0.0,M2016005462-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10262.196,11841.673072179681,9935.640000000007,1579.4770721796813,1906.0330721796745,2016
111,1,In,Collected,0.0,M2016005465-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-19200.816852000004,-17956.122565173653,-18589.79951916722,1244.6942868263504,633.6769539935667,2016
112,1,In,Collected,0.0,M2016005465-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,44336.733700000004,16449.53163877271,42925.82951916722,-27887.202061227294,-26476.29788039451,2016
113,1,In,Collected,0.0,M2016005570-1,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8380.498000000001,-9538.002884076466,-8113.820000000001,-1157.5048840764648,-1424.1828840764656,2016
114,1,In,Collected,0.0,M2016005570-1,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,47074.944,59167.950094440464,45576.96,12093.006094440461,13590.990094440465,2016
115,1,In,Collected,0.0,M2016005637-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2016
116,1,In,Collected,0.0,M2016005719-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-30474.559934,-27728.598812776676,-29504.83644292837,2745.961121223325,1776.2376301516924,2016
117,1,In,Collected,0.0,M2016005719-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,72195.76000000001,21768.63238713529,69898.43644292837,-50427.127612864715,-48129.80405579308,2016
118,1,In,Collected,0.0,M2016005763-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2016
119,1,In,Collected,0.0,M2016006122-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,54105.434460000004,12766.687886165899,52383.79,-41338.746573834105,-39617.1021138341,2016
120,1,In,Collected,0.0,M2016006194-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,35988.37522,32745.58256330073,34843.159999999996,-3242.792656699272,-2097.5774366992664,2016
121,1,In,Collected,0.0,M2016006242-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,147109.2,179847.9357378825,142428.0,32738.735737882496,37419.93573788251,2016
122,1,In,Collected,0.0,M2016006364-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-4502.412950000001,-1645.708427162233,-4359.145122516154,2856.704522837768,2713.4366953539206,2016
123,1,In,Collected,0.0,M2016006364-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,16921.139725,15396.432168524429,16382.705122516154,-1524.7075564755723,-986.2729539917254,2016
