,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
20,1,In,Assessed,0.0,M2019006289-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,40206.528,44375.96257083035,33776.34947368421,4169.434570830352,10599.613097146139,2020
21,1,In,Assessed,0.0,M2019006289-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-8376.36,-6951.425830767595,-7036.739473684212,1424.934169232406,85.31364291661703,2020
22,1,In,Assessed,0.0,M2019013799-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.002884076466,-8947.897742827357,5.665115923533449,-590.1051412491088,2020
23,1,In,Assessed,0.0,M2019013799-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,83763.6,89923.96786894125,78534.59774282736,6160.367868941248,11389.370126113892,2020
24,1,In,Assessed,0.0,M2019014210-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2020
25,1,In,Assessed,0.0,M2019015670-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.002884076466,-8947.876569999511,5.665115923533449,-590.1263140769552,2020
26,1,In,Assessed,0.0,M2019015670-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,74415.22902,61109.563637522006,69769.64037298926,-13305.665382477993,-8660.076735467257,2020
27,1,In,Assessed,0.0,M2019015670-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,83658.72729999998,66843.04697554508,78436.08619701024,-16815.68032445491,-11593.039221465166,2020
28,1,In,Assessed,0.0,M2019015796-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-47187.282139999996,-37702.48267609396,-44241.63401770271,9484.799463906034,6539.151341608747,2020
29,1,In,Assessed,0.0,M2019015796-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,130179.8197,26973.389389121556,122053.3940177027,-103206.43031087844,-95080.00462858114,2020
30,1,In,Assessed,0.0,M2019016260-1,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,335054.39999999997,369799.68809025286,314138.4000000001,34745.2880902529,55661.28809025278,2020
31,1,In,Assessed,0.0,M2019016260-2,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2020
32,1,In,Assessed,0.0,M2019016595-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-14626.631632,-4694.68433270475,-13713.554153626703,9931.94729929525,9018.869820921953,2020
33,1,In,Assessed,0.0,M2019016595-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,6335.503618,5062.046478822178,5940.005473704604,-1273.4571391778218,-877.9589948824259,2020
34,1,In,Assessed,0.0,M2019016595-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,134173.38389,27800.859900261938,125797.51867992211,-106372.52398973805,-97996.65877966018,2020
35,1,In,Assessed,0.0,M2019018004-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-120619.584,-133127.88771249104,-750281.0598690697,-12508.303712491033,617153.1721565786,2020
36,1,In,Assessed,0.0,M2019018004-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-8376.36,-6951.425830767595,-52102.85137979651,1424.934169232406,45151.42554902892,2020
37,1,In,Assessed,0.0,M2019018004-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-51304.41950599999,-40992.06184185675,-319125.0787511342,10312.357664143245,278133.0169092775,2020
38,1,In,Assessed,0.0,M2019018047-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1645954.7400000002,1767005.9686246957,1538132.7263947178,121051.22862469545,228873.24222997786,2020
39,1,In,Assessed,0.0,M2019018047-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-12564.54,-10427.138746151391,-11741.471193852807,2137.4012538486095,1314.3324477014157,2020
40,1,In,Assessed,0.0,M2019018047-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-51958.470252,-42668.14046247879,-48554.81233220762,9290.329789521209,5886.671869728831,2020
41,1,In,Assessed,0.0,M2019018047-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-38088.220563999996,-30432.362510663894,-35593.164936982816,7655.858053336102,5160.802426318922,2020
42,1,In,Assessed,0.0,M2019018047-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-32726.480570000014,-6780.959643241313,-30582.657931674272,25945.5209267587,23801.69828843296,2020
43,1,In,Assessed,0.0,M2019021111-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-25380.491904,-20842.384087029448,-23796.15153902866,4538.107816970551,2953.7674519992106,2020
44,1,In,Assessed,0.0,M2019021111-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,56918.88,15070.591652632123,53365.80153902865,-41848.288347367874,-38295.20988639653,2020
45,1,In,Assessed,0.0,M2019021609-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-29045.558129999998,-23207.30507353194,-27232.40400498525,5838.2530564680565,4025.098931453307,2020
46,1,In,Assessed,0.0,M2019021609-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,80130.60614999999,16603.1420741804,75128.49400498524,-63527.46407581959,-58525.35193080484,2020
47,1,In,Assessed,0.0,M2020000362-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2020
48,1,In,Assessed,0.0,M2020000973-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.002884076466,-9237.271730668821,5.665115923533449,-300.73115340764525,2020
49,1,In,Assessed,0.0,M2020000973-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,80413.056,88751.9251416607,77831.42173066884,8338.869141660703,10920.503410991863,2020
50,1,In,Assessed,0.0,M2020001128-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.002884076466,-9237.337171249614,5.665115923533449,-300.66571282685254,2020
51,1,In,Assessed,0.0,M2020001128-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-341755.488,-377195.681852058,-330785.885760166,-35440.19385205797,-46409.796091892,2020
52,1,In,Assessed,0.0,M2020001128-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,650383.219008,371186.0593362235,629507.3429314155,-279197.15967177646,-258321.283595192,2020
53,1,In,Assessed,0.0,M2020002780-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-71645.710054,-57244.68584804546,-29115.478347028034,14401.024205954534,-28129.207501017427,2020
54,1,In,Assessed,0.0,M2020002780-0,931-00,Quality Restaurant,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,518654.173024,3438622.831458399,210771.36834702807,2919968.658434399,3227851.463111371,2020
55,1,In,Assessed,0.0,M2020002787-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,53608.704,59167.950094440464,48090.40592592593,5559.246094440467,11077.544168514534,2020
56,1,In,Assessed,0.0,M2020002787-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-8376.36,-6951.425830767595,-7514.125925925927,1424.934169232406,562.7000951583323,2020
57,1,In,Assessed,0.0,M2020003064-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.002884076466,-9076.322259446824,5.665115923533449,-461.6806246296419,2020
58,1,In,Assessed,0.0,M2020003064-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,406253.46,436131.2441643651,386359.55504479934,29877.78416436509,49771.689119565766,2020
59,1,In,Assessed,0.0,M2020003064-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-16752.72,-13902.85166153519,-15932.35278535255,2849.868338464812,2029.501123817361,2020
60,1,In,Assessed,0.0,M2020003973-0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,386388.9934086,2092910.5333738902,0.0,1706521.53996529,2092910.5333738902,2020
61,1,In,Assessed,0.0,M2020003973-0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,100763.896944,40488.74662511748,0.0,-60275.150318882515,40488.74662511748,2020
62,1,In,Assessed,0.0,M2020004408-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1449789.808,1376826.882423021,1403244.0463874226,-72962.92557697906,-26417.163964401698,2020
63,1,In,Assessed,0.0,M2020004408-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-672847.41558,-552540.2864738536,-651245.5287172215,120307.1291061464,98705.24224336783,2020
64,1,In,Assessed,0.0,M2020004408-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,180243.12,47723.54023333506,174456.38232979891,-132519.57976666495,-126732.84209646386,2020
65,1,In,Assessed,0.0,M2020005227-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-7163.247776,-2299.1750904354317,-6933.274128899058,4864.072685564568,4634.099038463626,2020
66,1,In,Assessed,0.0,M2020005227-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,6335.503618,5062.046478822178,6132.104417132727,-1273.4571391778218,-1070.0579383105487,2020
67,1,In,Assessed,0.0,M2020005227-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,56791.59465,11767.275450632711,54968.31971176634,-45024.31919936729,-43201.044261133626,2020
68,1,In,Assessed,0.0,M2020005260-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,6701.088,7395.993761805058,6485.950000000001,694.9057618050583,910.0437618050573,2020
69,1,In,Assessed,0.0,M2020005373-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-38174.672,-38152.011536305865,-36949.135105645015,22.660463694133796,-1202.87643066085,2020
70,1,In,Assessed,0.0,M2020005373-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-53608.704,-59167.950094440464,-51887.68215047224,-5559.246094440467,-7280.267943968225,2020
71,1,In,Assessed,0.0,M2020005373-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,167527.2,179847.9357378825,162149.00672022576,12320.735737882496,17698.929017656745,2020
72,1,In,Assessed,0.0,M2020005373-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,688756.878336,565605.0897342893,666645.4384357035,-123151.7886017107,-101040.34870141419,2020
73,1,In,Assessed,0.0,M2020005373-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,221847.026688,126612.31287205742,214724.98210018803,-95234.7138159426,-88112.66922813062,2020
74,1,In,Assessed,0.0,M2020005374-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-127320.67199999999,-140523.8814742961,-123233.25641434742,-13203.209474296105,-17290.62505994868,2020
75,1,In,Assessed,0.0,M2020005374-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,469076.16000000003,503574.220066071,454017.2604739116,34498.06006607099,49556.95959215943,2020
76,1,In,Assessed,0.0,M2020005374-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,253328.738112,144579.52368425857,245196.04594043584,-108749.21442774142,-100616.52225617727,2020
77,1,In,Assessed,0.0,M2020005984-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-4497.038932,-1443.4067083110706,-4352.661058199498,3053.63222368893,2909.254349888428,2020
78,1,In,Assessed,0.0,M2020005984-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-27184.386443999996,-21720.235039693973,-26311.629064154407,5464.151404306023,4591.394024460435,2020
79,1,In,Assessed,0.0,M2020005984-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,121622.18214999998,25200.238293820734,117717.4901223539,-96421.94385617925,-92517.25182853318,2020
80,1,In,Assessed,0.0,M2020006001-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,40206.528,44375.96257083035,38915.71000000001,4169.434570830352,5460.252570830344,2020
81,1,In,Assessed,0.0,M2020006164-0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,48300.31199999999,62418.16996170397,46749.640000000014,14117.85796170398,15668.529961703956,2020
82,1,In,Assessed,0.0,M2020006533-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,87867.5118,72156.53804639484,85046.71310742464,-15710.973753605154,-12890.175061029804,2020
83,1,In,Assessed,0.0,M2020006533-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,31245.124667999997,24964.751477158632,30242.06671168208,-6280.373190841365,-5277.315234523448,2020
84,1,In,Assessed,0.0,M2020006533-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-55028.20267,-11401.898861297996,-53261.63981910671,43626.303808702,41859.74095780872,2020
85,1,In,Assessed,0.0,M2020006816-0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-2863.988496,-2669.115418033848,-2772.078407780313,194.87307796615187,102.9629897464647,2020
86,1,In,Assessed,0.0,M2020006816-0,890-00,Furniture Store (free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,36313.084859999995,56604.68021433769,35147.738407780314,20291.595354337696,21456.941806557377,2020
87,1,In,Assessed,0.0,M2020007233-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-23296.554455999998,-19131.060883805218,-22548.636386363436,4165.49357219478,3417.5755025582184,2020
88,1,In,Assessed,0.0,M2020007233-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,3647.144516,2914.056429945111,3530.0557297056916,-733.0880860548887,-615.9992997605805,2020
89,1,In,Assessed,0.0,M2020007233-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,114205.56293999999,23663.507344560025,110539.08065665774,-90542.05559543996,-86875.57331209771,2020
90,1,In,Assessed,0.0,M2020007234-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.002884076466,-9076.322259446824,5.665115923533449,-461.6806246296419,2020
91,1,In,Assessed,0.0,M2020007234-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,406253.46,436131.2441643651,386359.55504479934,29877.78416436509,49771.689119565766,2020
92,1,In,Assessed,0.0,M2020007234-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-16752.72,-13902.85166153519,-15932.35278535255,2849.868338464812,2029.501123817361,2020
93,1,In,Assessed,0.0,M2020007445-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,2020
94,1,In,Assessed,0.0,M2020007671-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4771.834,4769.001442038233,4618.63,-2.8325579617667245,150.371442038233,2020
95,1,In,Assessed,0.0,M2020007735-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-49010.854397999996,-39159.51089106652,-47437.27125862448,9851.343506933474,8277.76036755796,2020
96,1,In,Assessed,0.0,M2020007735-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,104351.27999999998,27629.418029825563,101000.89125862448,-76721.86197017442,-73371.47322879892,2020
97,1,In,Assessed,0.0,M2020008272-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-26804.352,-29583.975047220232,-25943.80765027322,-2779.6230472202333,-3640.167396947014,2020
98,1,In,Assessed,0.0,M2020008272-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,180091.74000000002,193336.5309182237,174309.95765027322,13244.790918223676,19026.573267950473,2020
99,1,In,Assessed,0.0,M2020008384-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4771.834,4769.001442038233,4618.63,-2.8325579617667245,150.371442038233,2020
100,1,In,Assessed,0.0,M2020008588-1,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,293117.77692564,240707.44225637236,283707.56,-52410.33466926764,-43000.117743627634,2020
101,1,In,Assessed,0.0,M2020008627-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-69314.545518,-55382.09307838982,-67089.17776986469,13932.452439610177,11707.084691474869,2020
102,1,In,Assessed,0.0,M2020008627-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,191224.30088999998,39621.8672022674,185084.9777698647,-151602.43368773258,-145463.1105675973,2020
103,1,In,Assessed,0.0,M2020008703-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2020
104,1,In,Assessed,0.0,M2020008854-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-17151.759362,-16140.980915360504,-11685.883456884341,1010.7784466394969,-4455.0974584761625,2020
105,1,In,Assessed,0.0,M2020008854-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-18723.489124,-6009.645505237305,-12756.738664026592,12713.843618762694,6747.093158789287,2020
106,1,In,Assessed,0.0,M2020008854-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1055421.36,1133041.9951486597,719082.5588534964,77620.63514865958,413959.43629516324,2020
107,1,In,Assessed,0.0,M2020008854-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,480503.099484,394587.70902999316,327377.68194684904,-85915.39045400685,67210.02708314412,2020
108,1,In,Assessed,0.0,M2020008854-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,82963.137882,66287.27332653492,56524.67132056528,-16675.864555465072,9762.602005969646,2020
109,1,In,Assessed,0.0,M2020008957-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,117269.04000000001,125893.55501651776,101271.07454545452,8624.515016517747,24622.48047106323,2020
110,1,In,Assessed,0.0,M2020008957-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-25129.08,-20854.277492302783,-21700.944545454542,4274.802507697219,846.6670531517593,2020
111,1,In,Assessed,0.0,M2020008979-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-2819.9570999999996,-2253.1364149060137,-2729.4228481856326,566.820685093986,476.2864332796189,2020
112,1,In,Assessed,0.0,M2020008979-0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,7930.2936,10953.480744630448,7675.692848185632,3023.1871446304476,3277.7878964448155,2020
113,1,In,Assessed,0.0,M2020009020-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,180091.74000000002,193336.5309182237,174310.17005389146,13244.790918223676,19026.360864332237,2020
114,1,In,Assessed,0.0,M2020009020-0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,-31994.855984000005,-173302.99839023274,-30967.71005389146,-141308.14240623274,-142335.28833634127,2020
115,1,In,Assessed,0.0,M2020009109-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.002884076466,-9237.274211654647,5.665115923533449,-300.7286724218193,2020
116,1,In,Assessed,0.0,M2020009109-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,26804.352,29583.975047220232,25943.814211654644,2779.6230472202333,3640.160835565588,2020
117,1,In,Assessed,0.0,M2020009142-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2020
118,1,In,Assessed,0.0,M2020009557-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,268043.52,287756.697180612,5087.02,19713.177180611994,282669.677180612,2020
119,1,In,Assessed,0.0,M2020009557-1,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,402065.28,431635.045770918,389157.12000000005,29569.76577091799,42477.925770917966,2020
120,1,In,Assessed,0.0,M2020009746-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2020
121,1,In,Assessed,0.0,M2020009772-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-39657.684672,-22633.39407534309,-38384.46655695415,17024.290596656912,15751.072481611056,2020
122,1,In,Assessed,0.0,M2020009772-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,146413.39880999998,30337.00328505584,141712.76655695413,-116076.39552494415,-111375.7632718983,2020
123,1,In,Assessed,0.0,M2020010000-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2020
124,1,In,Assessed,0.0,M2020010055-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,309925.32000000007,332718.6811150826,299975.2799999999,22793.361115082516,32743.40111508267,2020
