,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
17,1,In,Assessed,0.0,M2017004617-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,60835.67999999999,73959.93761805058,58843.6751550529,13124.257618050586,15116.262462997678,2017
18,1,In,Assessed,0.0,M2017004617-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-10609.596,-11841.673072179681,-10262.195155052901,-1232.0770721796816,-1579.47791712678,2017
19,1,In,Assessed,0.0,M2017005535-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-9538.002884076466,-8380.50690737834,-873.8048840764659,-1157.4959766981265,2017
20,1,In,Assessed,0.0,M2017005535-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,11841.673072179681,10262.20690737834,1232.0770721796816,1579.4661648013407,2017
21,1,In,Assessed,0.0,M2017005588-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-11453.153556000001,-4049.2455154177087,-11078.101055711326,7403.908040582292,7028.855540293617,2017
22,1,In,Assessed,0.0,M2017005588-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,43043.677638,37882.73358928644,41634.14105571133,-5160.944048713558,-3751.4074664248838,2017
23,1,In,Assessed,0.0,M2017006272-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,36501.407999999996,44375.96257083035,35306.20518046709,7874.554570830354,9069.757390363258,2017
24,1,In,Assessed,0.0,M2017006272-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-10609.596,-11841.673072179681,-10262.195180467092,-1232.0770721796816,-1579.4778917125896,2017
25,1,In,Assessed,0.0,M2017006319-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-17328.396,-19076.005768152932,-16760.967158644093,-1747.6097681529318,-2315.0386095088397,2017
26,1,In,Assessed,0.0,M2017006319-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,76044.59999999999,89923.96786894125,73554.47343148358,13879.367868941263,16369.494437457673,2017
27,1,In,Assessed,0.0,M2017006319-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,70593.20999999999,63855.34340388924,68281.59250476879,-6737.8665961107545,-4426.249100879555,2017
28,1,In,Assessed,0.0,M2017006319-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,12151.902648,10694.887516087212,11753.981222391742,-1457.0151319127872,-1059.0937063045294,2017
29,1,In,Assessed,0.0,M2017007249-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,11841.673072179681,0.0,1232.0770721796816,11841.673072179681,2017
30,1,In,Assessed,0.0,M2017007249-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-10609.59471732,-9596.947270857321,0.0,1012.647446462679,-9596.947270857321,2017
31,1,In,Assessed,0.0,M2017007487-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-19305.057798,-6825.27465743088,-18672.93770782152,12479.783140569121,11847.663050390638,2017
32,1,In,Assessed,0.0,M2017007487-0,490-00,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,232555.992,98592.27867709304,224941.2354852686,-133963.71332290696,-126348.95680817557,2017
33,1,In,Assessed,0.0,M2017007487-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-27239.377284,-23973.371454599986,-26347.457777447074,3266.005829400012,2374.086322847088,2017
34,1,In,Assessed,0.0,M2017007500-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-4332.099,-4769.001442038233,-4190.248923330541,-436.90244203823295,-578.7525187076917,2017
35,1,In,Assessed,0.0,M2017007500-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,60835.67999999999,73959.93761805058,58843.67892333054,13124.257618050586,15116.25869472004,2017
36,1,In,Assessed,0.0,M2017008252-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-24334.271999999997,-29583.975047220232,0.0,-5249.703047220235,-29583.975047220232,2017
37,1,In,Assessed,0.0,M2017008252-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,78386.700384,70904.97331567862,0.0,-7481.727068321372,70904.97331567862,2017
38,1,In,Assessed,0.0,M2017008252-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,357092.98128,81500.47216219039,0.0,-275592.5091178096,81500.47216219039,2017
39,1,In,Assessed,0.0,M2017008462-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2017
40,1,In,Assessed,0.0,M2017008464-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,91253.51999999999,110939.90642707587,88265.5235833783,19686.38642707588,22674.382843697575,2017
41,1,In,Assessed,0.0,M2017008464-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,11841.673072179681,10262.196416621695,1232.0770721796816,1579.4766555579863,2017
42,1,In,Assessed,0.0,M2017008569-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,48668.543999999994,59167.950094440464,47074.94,10499.40609444047,12093.010094440462,2017
43,1,In,Assessed,0.0,M2017008854-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-11739.25533,-4150.39637484329,-11354.835689381935,7588.85895515671,7204.439314538645,2017
44,1,In,Assessed,0.0,M2017008854-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,44118.916215,38829.05088354697,42674.17568938193,-5289.865331453024,-3845.1248058349593,2017
45,1,In,Assessed,0.0,M2017010014-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-9538.002884076466,-8380.498000000001,-873.8048840764659,-1157.5048840764648,2017
46,1,In,Assessed,0.0,M2017010014-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,97337.08799999999,118335.90018888093,94149.888,20998.81218888094,24186.012188880923,2017
47,1,In,Assessed,0.0,M2017010037-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-7604.459999999999,-6951.425830767595,-6128.353925431712,653.0341692324046,-823.0719053358825,2017
48,1,In,Assessed,0.0,M2017010037-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,25617.985779,22546.385058492844,20645.26392543171,-3071.6007205071546,1901.1211330611332,2017
49,1,In,Assessed,0.0,M2017010052-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-14288.065703999999,-12924.321504947182,-13820.287390945141,1363.7441990528168,895.965885997959,2017
50,1,In,Assessed,0.0,M2017010052-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,32992.6674,11839.918932032704,31912.51739094514,-21152.748467967293,-20072.598458912435,2017
51,1,In,Assessed,0.0,M2017010258-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-9538.002884076466,-8380.490829823084,-873.8048840764659,-1157.5120542533823,2017
52,1,In,Assessed,0.0,M2017010258-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,15914.394,17762.509608269524,15393.280829823083,1848.1156082695234,2369.2287784464406,2017
53,1,In,Assessed,0.0,M2017010935-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-121603.863546,-109997.21454753961,-117622.62270326256,11606.648998460383,7625.408155722951,2017
54,1,In,Assessed,0.0,M2017010935-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,147000.474027,129375.09294390332,142187.76270326256,-17625.38108309667,-12812.66975935924,2017
55,1,In,Assessed,0.0,M2017011194-0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,16036.553999999998,155214.24980821932,0.0,139177.69580821932,155214.24980821932,2017
56,1,In,Assessed,0.0,M2017011194-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-16036.659515699997,-14506.018361061517,0.0,1530.6411546384807,-14506.018361061517,2017
57,1,In,Assessed,0.0,M2017011398-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,6780.157914,2397.11481146655,6558.150000000001,-4383.043102533451,-4161.035188533451,2017
58,1,In,Assessed,0.0,M2017012331-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-9538.002884076466,-8380.497756564271,-873.8048840764659,-1157.505127512195,2017
59,1,In,Assessed,0.0,M2017012331-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,79846.82999999999,94420.16626238832,77232.32775656426,14573.33626238833,17187.838505824053,2017
60,1,In,Assessed,0.0,M2017012530-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-32789.27536722,-29659.65761492528,0.0,3129.6177522947182,-29659.65761492528,2017
61,1,In,Assessed,0.0,M2017012530-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,32789.258784,20612.984827384727,0.0,-12176.27395661527,20612.984827384727,2017
62,1,In,Assessed,0.0,M2017014002-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-9029.480832,-5676.3878871211145,0.0,3353.0929448788847,-5676.3878871211145,2017
63,1,In,Assessed,0.0,M2017014002-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,18659.94,5442.158096783823,0.0,-13217.781903216175,5442.158096783823,2017
64,1,In,Assessed,0.0,M2017014114-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,0.0,0.0,0.0,0.0,0.0,2017
65,1,In,Assessed,0.0,M2017014114-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,2017
66,1,In,Assessed,0.0,M2017014698-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-12167.135999999999,-14791.987523610116,-11768.682789119228,-2624.8515236101175,-3023.304734490888,2017
67,1,In,Assessed,0.0,M2017014698-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,41551.163406,37585.255127529206,40190.43278911923,-3965.9082784707934,-2605.1776615900235,2017
68,1,In,Assessed,0.0,M2017016016-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-27136.973609999997,-23883.245998003746,-26248.43227846169,3253.7276119962517,2365.186280457943,2017
69,1,In,Assessed,0.0,M2017016016-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,74865.22155,17086.72873653517,72413.92227846169,-57778.492813464836,-55327.19354192652,2017
70,1,In,Assessed,0.0,M2017017225-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4332.099,4769.001442038233,4190.25,436.90244203823295,578.7514420382331,2017
71,1,In,Assessed,0.0,M2017017643-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-6325.737983999999,-3976.6785197910635,-6118.607446064454,2349.059464208936,2141.9289262733905,2017
72,1,In,Assessed,0.0,M2017017643-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,17224.559999999998,5023.5305508773745,16660.557446064453,-12201.029449122623,-11637.026895187078,2017
73,1,In,Assessed,0.0,M2017017649-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,1979.8043639999999,1742.425494193984,1914.97,-237.37886980601593,-172.5445058060161,2017
74,1,In,Assessed,0.0,M2017017967-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,19981.7112,7064.504467818366,19327.440000000002,-12917.206732181636,-12262.935532181637,2017
75,1,In,Assessed,0.0,M2017018297-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-19188.488144999996,-19890.649364356857,-18560.17892570285,-702.1612193568617,-1330.470438654007,2017
76,1,In,Assessed,0.0,M2017018297-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,225061.085088,141484.76983619537,217691.6689257029,-83576.31525180463,-76206.89908950753,2017
77,1,In,Assessed,0.0,M2018000772-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-18620.401389,-16387.812191083074,-18620.365736087086,2232.5891979169246,2232.5535450040115,2017
78,1,In,Assessed,0.0,M2018000772-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,51369.784095,11724.28996953451,51369.685736087085,-39645.49412546549,-39645.395766552574,2017
79,1,In,Assessed,0.0,M2018001857-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,9538.002884076466,8664.199999999999,873.8048840764659,873.8028840764673,2017
80,1,In,Assessed,0.0,M2018002681-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,9538.002884076466,8664.199999999999,873.8048840764659,873.8028840764673,2017
81,1,In,Assessed,0.0,M2018002702-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-8533.6395,-7510.45471635338,-8533.620737104486,1023.1847836466195,1023.1660207511059,2017
82,1,In,Assessed,0.0,M2018002702-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,23542.5225,5373.18513727521,23542.470737104486,-18169.33736272479,-18169.285599829276,2017
83,1,In,Assessed,0.0,M2018003043-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-24334.271999999997,-29583.975047220232,-24334.27425339367,-5249.703047220235,-5249.700793826563,2017
84,1,In,Assessed,0.0,M2018003043-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,45932.159999999996,13396.081469006333,45932.164253393676,-32536.078530993662,-32536.08278438734,2017
85,1,In,Assessed,0.0,M2018003342-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-5548.3942019999995,-5751.425686758427,-5548.393987219976,-203.03148475842772,-203.031699538451,2017
86,1,In,Assessed,0.0,M2018003342-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-43320.990000000005,-47690.01442038233,-43320.988323031335,-4369.024420382324,-4369.026097350994,2017
87,1,In,Assessed,0.0,M2018003342-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-24334.271999999997,-29583.975047220232,-24334.271058012946,-5249.703047220235,-5249.703989207286,2017
88,1,In,Assessed,0.0,M2018003342-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-21219.192,-23683.346144359362,-21219.191178598638,-2464.1541443593633,-2464.1549657607247,2017
89,1,In,Assessed,0.0,M2018003342-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1639179.528,1714698.5100114923,1639179.464546863,75518.98201149236,75519.04546462931,2017
90,1,In,Assessed,0.0,M2018003391-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,165611.67066,149804.63562552416,165611.18,-15807.035034475848,-15806.544374475838,2017
91,1,In,Assessed,0.0,M2018003861-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,9538.002884076466,8664.199999999999,873.8048840764659,873.8028840764673,2017
92,1,In,Collected,0.0,M2016010542-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2017
93,1,In,Collected,0.0,M2016010542-1,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,395431.9199999999,467604.6329184945,7261.04,72172.7129184946,460343.59291849454,2017
94,1,In,Collected,0.0,M2016012654-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2017
95,1,In,Collected,0.0,M2016012654-0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,2017
96,1,In,Collected,0.0,M2016014876-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-17328.396,-19076.005768152932,-16227.653919933982,-1747.6097681529318,-2848.35184821895,2017
97,1,In,Collected,0.0,M2016014876-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-18250.703999999998,-22187.981285415175,-17091.37466082578,-3937.277285415177,-5096.606624589396,2017
98,1,In,Collected,0.0,M2016014876-0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,877570.308264,900875.8816497207,821824.8967139239,23305.573385720723,79050.98493579682,2017
99,1,In,Collected,0.0,M2016014876-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,67876.568583,59738.15681387478,63564.88299537866,-8138.411769125218,-3826.72618150388,2017
100,1,In,Collected,0.0,M2016014876-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,155945.66904,35591.97834931099,146039.6188714572,-120353.69069068902,-110447.64052214622,2017
101,1,In,Collected,0.0,M2017000054-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-46975.186512,-16608.007776162085,-45436.982162145534,30367.178735837915,28828.97438598345,2017
102,1,In,Collected,0.0,M2017000054-0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,202454.241,102080.28168619989,195824.86882979836,-100373.95931380012,-93744.58714359847,2017
103,1,In,Collected,0.0,M2017000054-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,79967.988288,72335.33300792573,77349.43333234718,-7632.655280074265,-5014.100324421452,2017
104,1,In,Collected,0.0,M2017000770-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-23187.867588,-8198.036321063768,-22428.54626112398,14989.831266936233,14230.50994006021,2017
105,1,In,Collected,0.0,M2017000770-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,87145.526574,76696.76356340072,84291.81626112397,-10448.763010599287,-7595.052697723251,2017
106,1,In,Collected,0.0,M2017000776-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-15077.10936,-5330.489734808403,-14583.390539017035,9746.619625191597,9252.900804208632,2017
107,1,In,Collected,0.0,M2017000776-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,67927.77042,59783.2195421729,65703.39053901703,-8144.550877827103,-5920.170996844128,2017
108,1,In,Collected,0.0,M2017000786-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
109,1,In,Collected,0.0,M2017002309-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-32393.695541999998,-28509.68610327743,-31333.240218023537,3884.009438722569,2823.554114746108,2017
110,1,In,Collected,0.0,M2017002309-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,40190.64,11721.571285380542,38874.940218023534,-28469.068714619458,-27153.368932642992,2017
111,1,In,Collected,0.0,M2017002800-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-9538.002884076466,-8380.497135456348,-873.8048840764659,-1157.5057486201185,2017
112,1,In,Collected,0.0,M2017002800-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,28707.6,8372.550918128958,27767.597135456344,-20335.04908187104,-19395.046217327385,2017
113,1,In,Collected,0.0,M2017003093-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-6743.8275300000005,-2384.2702578886983,-6522.9824707297175,4359.557272111302,4138.712212841019,2017
114,1,In,Collected,0.0,M2017003093-0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,8043.159465,4152.205530581721,7779.764231230096,-3890.9539344182785,-3627.5587006483747,2017
115,1,In,Collected,0.0,M2017003093-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,5741.5199999999995,1674.5101836257916,5553.498239499621,-4067.0098163742077,-3878.9880558738296,2017
116,1,In,Collected,0.0,M2017003603-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-98857.97999999998,-120184.8986293322,0.0,-21326.918629332213,-120184.8986293322,2017
117,1,In,Collected,0.0,M2017003603-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,98857.97999999998,116901.15822962363,0.0,18043.17822962365,116901.15822962363,2017
118,1,In,Collected,0.0,M2017004018-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
119,1,In,Collected,0.0,M2017004024-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1699596.8099999998,2009800.681870837,1643945.184102806,310203.8718708372,365855.49776803097,2017
120,1,In,Collected,0.0,M2017004024-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,516759.22857599996,324860.9615794639,499838.45589719387,-191898.26699653605,-174977.49431772996,2017
121,1,In,Collected,0.0,M2017004111-0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,23817.30615,10334.995769224548,23037.550000000003,-13482.310380775452,-12702.554230775455,2017
122,1,In,Collected,0.0,M2017004209-0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,23063.807999999997,223229.48287024803,22308.609999999997,200165.67487024804,200920.87287024804,2017
123,1,In,Collected,0.0,M2017004269-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-13428.618186000002,-4747.668116213388,-12988.907073323098,8680.950069786613,8241.23895710971,2017
