,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_RFc_RFa,DIFF_MFc_RFc,DIFF_MFc_RFa,YEAR
901,2,In,Collected,0.0,M2019014854-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
902,2,In,Collected,0.0,M2019014995-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16425.98472622479,7188.7127262247905,-1165.728000000001,6022.9847262247895,2019
903,2,In,Collected,0.0,M2019014995-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14416.884726224791,-6309.444726224791,-525.4399999999996,-6834.884726224791,2019
904,2,In,Collected,0.0,M2019015019-0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,6021.972,4915.0,5833.32,188.65200000000004,-1106.9719999999998,-918.3199999999997,2019
905,2,In,Collected,0.0,M2019015299-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,8947.900000000001,289.37199999999757,1165.728000000001,1455.0999999999985,2019
906,2,In,Collected,0.0,M2019015301-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,10957.0,-2849.5600000000004,-525.4399999999996,-3375.0,2019
907,2,In,Collected,0.0,M2019015365-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-32429.759999999995,-40335.0,-31413.839999999993,-1015.9200000000019,-7905.240000000005,-8921.160000000007,2019
908,2,In,Collected,0.0,M2019015365-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,77020.68,93176.0,74607.87,2412.8099999999977,16155.320000000007,18568.130000000005,2019
909,2,In,Collected,0.0,M2019015519-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
910,2,In,Collected,0.0,M2019015559-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
911,2,In,Collected,0.0,M2019015580-0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,14883.045759999999,20780.8,14416.82,466.22575999999935,5897.75424,6363.98,2019
912,2,In,Collected,0.0,M2019015582-0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,15145.687743999999,21147.52,14671.23,474.45774399999937,6001.8322560000015,6476.290000000001,2019
913,2,In,Collected,0.0,M2019015836-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-3639.2311999999997,-3886.2000000000003,-3525.227882916171,-114.00331708382873,-246.96880000000056,-360.9721170838293,2019
914,2,In,Collected,0.0,M2019015836-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,13772.88,4734.0,13341.42788291617,431.45211708382885,-9038.88,-8607.42788291617,2019
915,2,In,Collected,0.0,M2019015837-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-8947.897484478633,-289.37451552136554,-1165.728000000001,-1455.1025155213665,2019
916,2,In,Collected,0.0,M2019015837-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,116747.13599999998,145206.0,113089.81748447863,3657.3185155213578,28458.864000000016,32116.182515521374,2019
917,2,In,Collected,0.0,M2019015841-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-8947.898269331181,-289.3737306688181,-1165.728000000001,-1455.101730668819,2019
918,2,In,Collected,0.0,M2019015841-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,77831.424,96804.0,75393.21826933118,2438.205730668822,18972.576,21410.781730668823,2019
919,2,In,Collected,0.0,M2019016038-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
920,2,In,Collected,0.0,M2019016083-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16425.98472622479,7188.7127262247905,-1165.728000000001,6022.9847262247895,2019
921,2,In,Collected,0.0,M2019016083-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14416.884726224791,-6309.444726224791,-525.4399999999996,-6834.884726224791,2019
922,2,In,Collected,0.0,M2019016128-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4618.6359999999995,5201.5,4473.95,144.6859999999997,582.8640000000005,727.5500000000002,2019
923,2,In,Collected,0.0,M2019016688-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
924,2,In,Collected,0.0,M2019017173-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,24322.32,29424.0,461.96999999999997,23860.35,5101.68,28962.03,2019
925,2,In,Collected,0.0,M2019017441-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-15483.667056,-6108.179999999999,-14998.590796400513,-485.07625959948746,9375.487056000002,8890.410796400512,2019
926,2,In,Collected,0.0,M2019017441-0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,18468.032,10384.0,17889.46079640051,578.5712035994875,-8084.031999999999,-7505.460796400512,2019
927,2,In,Collected,0.0,M2019017751-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,10957.0,-2849.5600000000004,-525.4399999999996,-3375.0,2019
928,2,In,Collected,0.0,M2019018094-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
929,2,In,Collected,0.0,M2019018136-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
930,2,In,Collected,0.0,M2019018362-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
931,2,In,Collected,0.0,M2019018751-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,4531.804992,1787.76,4389.84,141.96499200000017,-2744.044992,-2602.08,2019
932,2,In,Collected,0.0,M2019018807-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
933,2,In,Collected,0.0,M2019018829-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
934,2,In,Collected,0.0,M2019019278-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
935,2,In,Collected,0.0,M2019019294-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16425.98472622479,7188.7127262247905,-1165.728000000001,6022.9847262247895,2019
936,2,In,Collected,0.0,M2019019294-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14416.884726224791,-6309.444726224791,-525.4399999999996,-6834.884726224791,2019
937,2,In,Collected,0.0,M2019019436-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16425.98472622479,7188.7127262247905,-1165.728000000001,6022.9847262247895,2019
938,2,In,Collected,0.0,M2019019436-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14416.884726224791,-6309.444726224791,-525.4399999999996,-6834.884726224791,2019
939,2,In,Collected,0.0,M2019019582-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16425.98472622479,7188.7127262247905,-1165.728000000001,6022.9847262247895,2019
940,2,In,Collected,0.0,M2019019582-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14416.884726224791,-6309.444726224791,-525.4399999999996,-6834.884726224791,2019
941,2,In,Collected,0.0,M2019019599-0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,-11465.834688,-5549.2080000000005,-11106.643555994222,-359.19113200577885,5916.626688,5557.435555994221,2019
942,2,In,Collected,0.0,M2019019599-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,143369.42927999998,38536.008,138878.08355599424,4491.345724005747,-104833.42127999998,-100342.07555599423,2019
943,2,In,Collected,0.0,M2019019671-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
944,2,In,Collected,0.0,M2019020045-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-2905.0032,-1146.0,-2813.9989921395504,-91.0042078604497,1759.0032,1667.9989921395504,2019
945,2,In,Collected,0.0,M2019020045-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,30119.627999999997,8095.8,29176.07899213955,943.5490078604453,-22023.827999999998,-21080.278992139552,2019
946,2,In,Collected,0.0,M2019020318-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
947,2,In,Collected,0.0,M2019020584-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
948,2,In,Collected,0.0,M2019020596-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,8947.900000000001,289.37199999999757,1165.728000000001,1455.0999999999985,2019
949,2,In,Collected,0.0,M2019020603-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16425.98472622479,7188.7127262247905,-1165.728000000001,6022.9847262247895,2019
950,2,In,Collected,0.0,M2019020603-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14416.884726224791,-6309.444726224791,-525.4399999999996,-6834.884726224791,2019
951,2,In,Collected,0.0,M2019020627-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-3694.9087999999997,-4161.2,-6177.9610625737905,2483.052262573791,-466.2912000000001,2016.7610625737907,2019
952,2,In,Collected,0.0,M2019020627-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,13555.801062573792,-5448.361062573792,-525.4399999999996,-5973.801062573792,2019
953,2,In,Collected,0.0,M2019020721-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
954,2,In,Collected,0.0,M2019020740-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,8947.900000000001,289.37199999999757,1165.728000000001,1455.0999999999985,2019
955,2,In,Collected,0.0,M2019020984-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
956,2,In,Collected,0.0,M2019020998-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
957,2,In,Collected,0.0,M2019021456-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,8947.900000000001,289.37199999999757,1165.728000000001,1455.0999999999985,2019
958,2,In,Collected,0.0,M2019021466-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,19894.160000000003,6838.0,18659.940000000002,1234.2200000000012,-13056.160000000003,-11821.940000000002,2019
959,2,In,Collected,0.0,M2019021540-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
960,2,In,Collected,0.0,M2020000355-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16957.165965417877,7719.893965417878,-1165.728000000001,6554.165965417877,2019
961,2,In,Collected,0.0,M2020000355-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14883.095965417875,-6775.655965417875,-525.4399999999996,-7301.095965417875,2019
962,2,In,Collected,0.0,M2020000477-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
963,2,In,Collected,0.0,M2020000571-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,6188.972239999999,6970.01,6188.969999999999,0.002239999999801512,781.0377600000011,781.0400000000009,2019
964,2,In,Collected,0.0,M2020000697-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
965,2,In,Collected,0.0,M2020000722-0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,4159.175328,2012.948,0.0,4159.175328,-2146.227328,2012.948,2019
966,2,In,Collected,0.0,M2020000722-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-4159.0024344,-4430.746800000001,0.0,-4159.0024344,-271.7443656000005,-4430.746800000001,2019
967,2,In,Collected,0.0,M2020000723-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
968,2,In,Collected,0.0,M2020000904-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
969,2,In,Collected,0.0,M2020001091-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-10116.209664,-14032.584,-10116.092444558073,-0.11721944192686351,-3916.3743360000008,-3916.4915554419276,2019
970,2,In,Collected,0.0,M2020001091-0,931-01,Quality Restaurant/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,12561.647999999997,6588.0,12561.502444558073,0.14555544192444358,-5973.647999999997,-5973.502444558073,2019
971,2,In,Collected,0.0,M2020001517-0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,73950.15152799999,38548.83700000001,73950.11693303206,0.03459496793220751,-35401.31452799998,-35401.27993303205,2019
972,2,In,Collected,0.0,M2020001517-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-36020.603784,-38374.148,-36020.58693303206,-0.016850967942446005,-2353.544216000002,-2353.5610669679445,2019
973,2,In,Collected,0.0,M2020001847-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,45401.664,56469.0,45401.66,0.00399999999353895,11067.336000000003,11067.339999999997,2019
974,2,In,Collected,0.0,M2020002381-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,51653.183999999994,55278.0,51653.18897174091,-0.004971740912878886,3624.816000000006,3624.8110282590933,2019
975,2,In,Collected,0.0,M2020002381-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,24396.89868,6557.598,24396.901028259097,-0.002348259098653216,-17839.30068,-17839.3030282591,2019
976,2,In,Collected,0.0,M2020002449-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
977,2,In,Collected,0.0,M2020002545-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,89779.3974,37944.27,89779.3621332711,0.03526672889711335,-51835.127400000005,-51835.09213327111,2019
978,2,In,Collected,0.0,M2020002545-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-52408.15272,-14086.692000000001,-52408.132133271116,-0.020586728882335592,38321.460719999995,38321.44013327111,2019
979,2,In,Collected,0.0,M2020002547-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
980,2,In,Collected,0.0,M2020002550-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,-16214.88,-19616.0,-16214.880000000003,3.637978807091713e-12,-3401.120000000001,-3401.119999999997,2019
981,2,In,Collected,0.0,M2020002550-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,86088.64,92130.0,86088.64000000001,-1.4551915228366852e-11,6041.360000000001,6041.359999999986,2019
982,2,In,Collected,0.0,M2020002832-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-17158.975108,-18323.433,-17158.90094638805,-0.07416161194851156,-1164.4578920000022,-1164.5320536119507,2019
983,2,In,Collected,0.0,M2020002832-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,27545.76,9468.0,27545.64094638805,0.11905361194658326,-18077.76,-18077.64094638805,2019
984,2,In,Collected,0.0,M2020002880-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,12971.903999999999,16134.0,12971.9,0.003999999998995918,3162.0960000000014,3162.1000000000004,2019
985,2,In,Collected,0.0,M2020002881-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,12971.903999999999,16134.0,12971.9,0.003999999998995918,3162.0960000000014,3162.1000000000004,2019
986,2,In,Collected,0.0,M2020002882-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,12971.903999999999,16134.0,12971.9,0.003999999998995918,3162.0960000000014,3162.1000000000004,2019
987,2,In,Collected,0.0,M2020002884-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,12971.904000000002,16134.0,12971.899999999998,0.004000000004452886,3162.0959999999977,3162.100000000002,2019
988,2,In,Collected,0.0,M2020002886-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,12971.904000000002,16134.0,12971.899999999998,0.004000000004452886,3162.0959999999977,3162.100000000002,2019
989,2,In,Collected,0.0,M2020003228-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,17468.30976,18653.760000000002,17468.350000000002,-0.04024000000208616,1185.450240000002,1185.4099999999999,2019
990,2,In,Collected,0.0,M2020003256-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,2911.38496,3108.96,2911.3900000000003,-0.005040000000462896,197.57504000000017,197.5699999999997,2019
991,2,In,Collected,0.0,M2020003478-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
992,2,In,Collected,0.0,M2020003835-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-16957.165965417877,7719.893965417878,-1165.728000000001,6554.165965417877,2019
993,2,In,Collected,0.0,M2020003835-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,14883.095965417875,-6775.655965417875,-525.4399999999996,-7301.095965417875,2019
994,2,In,Collected,0.0,M2020004053-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
995,2,In,Collected,0.0,M2020004071-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
996,2,In,Collected,0.0,M2020004356-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,8608.864,9213.0,8608.859999999999,0.004000000000814907,604.1360000000004,604.1400000000012,2019
997,2,In,Collected,0.0,M2020004433-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,6382.537185929648,2854.7348140703507,1165.728000000001,4020.4628140703517,2019
998,2,In,Collected,0.0,M2020004433-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-4053.72,-3791.0,-2800.9371859296484,-1252.7828140703514,262.7199999999998,-990.0628140703516,2019
999,2,In,Collected,0.0,M2020004767-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
1000,2,In,Collected,0.0,M2020005234-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,9237.27,0.0019999999985884642,1165.728000000001,1165.7299999999996,2019
1001,2,In,Collected,1.0,C2019016207-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,99478.38485199999,106229.277,71332.35747999999,28146.027371999997,6750.892148000014,34896.91952000001,2019
1002,2,In,Collected,1.0,C2019067474-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,4053.72,3791.0,4055.48984,-1.7698400000003858,-262.7199999999998,-264.4898400000002,2019
1003,2,In,Collected,1.0,C2019085637-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,150.71,9086.562,1165.728000000001,10252.29,2019
1004,2,In,Collected,1.0,C2019091797-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-12159.454110489918,2922.182110489919,-1165.728000000001,1756.454110489918,2019
1005,2,In,Collected,1.0,C2019091797-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,10672.203290489917,-2564.7632904899174,-525.4399999999996,-3090.203290489917,2019
1006,2,In,Collected,1.0,C2019107960-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,4576.6922737060295,4660.5797262939695,1165.728000000001,5826.3077262939705,2019
1007,2,In,Collected,1.0,C2019107960-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-4053.72,-3791.0,-2008.4532537060302,-2045.2667462939696,262.7199999999998,-1782.5467462939698,2019
1008,2,In,Collected,1.0,C2019115671-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-12159.454110489918,2922.182110489919,-1165.728000000001,1756.454110489918,2019
1009,2,In,Collected,1.0,C2019115671-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,10672.203290489917,-2564.7632904899174,-525.4399999999996,-3090.203290489917,2019
1010,2,In,Collected,1.0,C2019120916-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,6623.73027,2613.541729999999,1165.728000000001,3779.26973,2019
1011,2,In,Collected,1.0,C2019123778-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,6623.73027,2613.541729999999,1165.728000000001,3779.26973,2019
1012,2,In,Collected,1.0,C2019127588-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9237.271999999999,-10403.0,-12159.454110489918,2922.182110489919,-1165.728000000001,1756.454110489918,2019
1013,2,In,Collected,1.0,C2019127588-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,8107.44,7582.0,10672.203290489917,-2564.7632904899174,-525.4399999999996,-3090.203290489917,2019
1014,2,In,Collected,1.0,C2019129765-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2019
1015,2,In,Collected,1.0,C2019147225-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,6623.73027,2613.541729999999,1165.728000000001,3779.26973,2019
1016,2,In,Collected,1.0,C2019165085-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,28677.141855999987,30623.25600000001,20563.344589999993,8113.797265999994,1946.114144000021,10059.911410000015,2019
1017,2,In,Collected,1.0,C2019191626-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,6623.73027,2613.541729999999,1165.728000000001,3779.26973,2019
1018,2,In,Collected,1.0,C2019221889-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,291867.83999999997,353088.0,4761.97,287105.87,61220.16000000003,348326.03,2019
1019,2,In,Collected,1.0,C2019221889-1,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,32429.76,39232.0,23254.257201323544,9175.502798676454,6802.240000000002,15977.742798676456,2019
1020,2,In,Collected,1.0,C2019221889-1,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,17704.859788,18906.362999999998,12695.541478676452,5009.318309323549,1201.503211999996,6210.821521323545,2019
1021,2,In,Collected,1.0,C2020005811-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,4053.72,3791.0,4186.64264,-132.92264000000023,-262.7199999999998,-395.64264000000003,2019
1022,2,In,Collected,1.0,C2020018899-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,6837.94716,2399.3248399999993,1165.728000000001,3565.0528400000003,2019
1023,2,In,Collected,1.0,C2020019319-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,155.58,9081.692,1165.728000000001,10247.42,2019
1024,2,In,Collected,1.0,C2020027036-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,202686.0,245200.0,3327.755319148937,199358.24468085106,42514.0,241872.24468085106,2019
1025,2,In,Collected,1.0,C2020027036-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-12161.16,-11373.0,-199.6653191489362,-11961.494680851063,788.1599999999999,-11173.334680851063,2019
1026,2,In,Collected,1.0,C2020027042-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,279706.68,338376.0,4711.132365768926,274995.54763423104,58669.32000000001,333664.86763423105,2019
1027,2,In,Collected,1.0,C2020027042-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-45581.37078,-48674.655000000006,-767.7323657689262,-44813.63841423107,-3093.2842200000086,-47906.92263423108,2019
1028,2,In,Collected,1.0,C2020040213-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,9237.271999999999,10403.0,6837.94716,2399.3248399999993,1165.728000000001,3565.0528400000003,2019
