,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_RFc_RFa,DIFF_MFc_RFc,DIFF_MFc_RFa,YEAR
104,1,In,Assessed,0.0,M2020008854-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-17151.759362,-16139.326,-11685.883456884341,-5465.875905115659,1012.4333620000016,-4453.442543115658,2020
105,1,In,Assessed,0.0,M2020008854-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-18723.489124,-6011.258000000001,-12756.738664026592,-5966.7504599734075,12712.231123999998,6745.4806640265915,2020
106,1,In,Assessed,0.0,M2020008854-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1055421.36,1132992.0,719082.5588534964,336338.80114650365,77570.6399999999,413909.44114650355,2020
107,1,In,Assessed,0.0,M2020008854-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,480503.099484,416553.354,327377.68194684904,153125.41753715096,-63949.745484000014,89175.67205315095,2020
108,1,In,Assessed,0.0,M2020008854-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,82963.137882,72095.181,56524.67132056528,26438.466561434718,-10867.956881999999,15570.50967943472,2020
109,1,In,Assessed,0.0,M2020008957-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,117269.04000000001,125888.0,101271.07454545452,15997.965454545483,8618.959999999992,24616.925454545475,2020
110,1,In,Assessed,0.0,M2020008957-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-25129.08,-20856.0,-21700.944545454542,-3428.1354545454597,4273.080000000002,844.9445454545421,2020
111,1,In,Assessed,0.0,M2020008979-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-2819.9570999999996,-2450.55,-2729.4228481856326,-90.53425181436705,369.40709999999945,278.8728481856324,2020
112,1,In,Assessed,0.0,M2020008979-0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,7930.2936,1533.9,7675.692848185632,254.60075181436787,-6396.393599999999,-6141.7928481856325,2020
113,1,In,Assessed,0.0,M2020009020-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,180091.74000000002,193328.0,174310.17005389146,5781.5699461085605,13236.25999999998,19017.82994610854,2020
114,1,In,Assessed,0.0,M2020009020-0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,-31994.855984000005,-173303.304,-30967.71005389146,-1027.1459301085451,-141308.448016,-142335.59394610854,2020
115,1,In,Assessed,0.0,M2020009109-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-9543.668,-9538.0,-9237.274211654647,-306.39378834535273,5.667999999999665,-300.72578834535307,2020
116,1,In,Assessed,0.0,M2020009109-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,26804.352,29584.0,25943.814211654644,860.5377883453548,2779.648000000001,3640.185788345356,2020
117,1,In,Assessed,0.0,M2020009142-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2020
118,1,In,Assessed,0.0,M2020009557-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,268043.52,287744.0,5087.02,262956.5,19700.47999999998,282656.98,2020
